image_url,review_count,rating_stars,url,postal_code,phone,address_locality,date_created,price_range,hours_range,street_address
"http://s3-media3.fl.yelpcdn.com/bphoto/l3AZ-LGoSpUWcp3SLSsXYw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/N_tv9Q-Xf775J8Tt3aeXyg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/0hebh9Yd6k5zAPDvyYFSZA/ls.jpg",10,4.5 Sterne,http://www.yelp.de/biz/chicken-house-berlin-7?osq=McDonald%27s,12109,"
        030 76106833
    ",Berlin,2015-12-18 03:44:45.019410,,"10:00, - ,22:00",Eisenacher Str.1
"http://s3-media3.fl.yelpcdn.com/bphoto/IIq-yvSBD43vmOXddt2sfg/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/N8O-XDFbdfdhgQaQi_JVcg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/IyslLO3LmkTcexuqmzzzEA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/w1U_2pp8KycZ8NlYZzaQNw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/wOMQrvrVfs5Gfs5T3VXpFA/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/OuebbeK3O4RUyPgHpHSn3Q/180s.jpg",27,3.5 Sterne,http://www.yelp.de/biz/belushis-berlin?osq=McDonald%27s,10178,"
        030 81453960
    ",Berlin,2015-12-18 03:44:50.766160,11-20 €,"10:00, - ,02:00",Rosa-Luxemburg-Str. 39-41
"http://s3-media4.fl.yelpcdn.com/bphoto/B2_cBAignzEmpRMBOMAzVg/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/ClxXpEUwgj4xPNHo-sfZ3g/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/_p2d85IMy_YLKGN38_-C_g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/wJpqgY0oBqCwa-sfyUj0UQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/sUHd_Ei_QmfeolBlf96-Fg/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/4Pi6zdMJ5Zk3jB-BeQcYHw/180s.jpg",14,3.0 Sterne,http://www.yelp.de/biz/subway-berlin-36?osq=McDonald%27s,10247,"
        030 34395944
    ",Berlin,2015-12-18 03:44:53.378707,Unter 10 €,,Frankfurter Allee 41
"http://s3-media2.fl.yelpcdn.com/bphoto/ho7Rhxj-b6VJa7sRvT9rVg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/FzLj_WCR0nkwYpHVTTZ9Sw/ls.jpg",4,4.5 Sterne,http://www.yelp.de/biz/imbiss-am-park-berlin?osq=McDonald%27s,12103,,Berlin,2015-12-18 03:44:57.654178,Unter 10 €,"11:00, - ,21:00",Tempelhofer Damm 160
"http://s3-media1.fl.yelpcdn.com/bphoto/yv2I2bvnzkwERHLzt9jAkg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/emezYMi6LpBV5A92iRRAeg/ls.jpg",3,4.0 Sterne,http://www.yelp.de/biz/china-xberg-imbiss-berlin?osq=McDonald%27s,10965,,Berlin,2015-12-18 03:45:03.561245,Unter 10 €,,"Großbeerenstr.,/Ecke Yorckstr. Straßenecke"
"http://s3-media4.fl.yelpcdn.com/bphoto/mI4_C_acjUPI0aft2gnUKw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/NfyKq58W2I8AT7mOy5QUow/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/yoL5hqVrK132thSxpCv8ZA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/-LPuDrgzuS-WTbgG-O7mrQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/EmkTf_tTF04mM-4YUxqmQQ/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/gBAOfvDcBlSywzmZSDdsMw/180s.jpg",37,3.0 Sterne,http://www.yelp.de/biz/black-cat-berlin?osq=McDonald%27s,10405,"
        030 88062741
    ",Berlin,2015-12-18 03:45:05.763688,11-20 €,"17:00, - ,23:00",Prenzlauer Allee 48
"http://s3-media4.fl.yelpcdn.com/bphoto/bFIVrXlJkCywh1FonvO5bg/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/UCmp81Mr_9vPGCclFOoT6Q/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/rz40_W3dvbTGTpIwyxqrLA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/KHSDDFIbI8bTgFvH96gP1A/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/xI1cX8xvG1AjfgLX89O7FA/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/tr3mOvcsIvkfebO2CiQv1w/180s.jpg","20,30",4.0 Sterne,http://www.yelp.de/biz/rundst%C3%BCck-warm-berlin?osq=McDonald%27s,12049,"
        030 54856849
    ",Berlin,2015-12-18 03:45:08.386227,11-20 €,"16:00, - ,23:00",Okerstr. 40
,6,4.0 Sterne,http://www.yelp.de/biz/chutney-berlin?osq=McDonald%27s,10627,,Berlin,2015-12-18 03:45:12.295802,11-20 €,,Wilmersdorfer Str. 46
"http://s3-media1.fl.yelpcdn.com/bphoto/W7KUWK7eWwpUlIVDSzmiwQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/XpQup3rk-8D51OF5zUdDCA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/TYp613VOZui76L7nPPBE0A/ls.jpg",17,3.5 Sterne,http://www.yelp.de/biz/burger-de-ville-berlin-3?osq=McDonald%27s,10719,"
        030 68073949
    ",Berlin,2015-12-18 03:45:23.177695,Unter 10 €,"12:00, - ,20:00","Neues Kranzler Eck,Kurfürstendamm 22"
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=9240eb3ece4eab06&signature=98c7d566ba3e6f65caf2d420e6d9b61b6988b9130331271a827a6e55c1526237&slot=0&click_origin=search_results,,,,2015-12-18 03:45:23.487613,,,
"http://s3-media1.fl.yelpcdn.com/bphoto/og_jLSEoiHvmayZw48KI9g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/quVB4YE9YjYPiTz5pM5F4g/ls.jpg",25,3.5 Sterne,http://www.yelp.de/biz/krasselts-curry-scampi-und-more-berlin?osq=McDonald%27s,14169,"
        030 81058770
    ",Berlin,2015-12-18 03:45:23.740762,11-20 €,,Clayallee 336
,3,4.5 Sterne,http://www.yelp.de/biz/curry-und-chili-berlin?osq=McDonald%27s,13359,"
        0178 6367722
    ",Berlin,2015-12-18 03:45:30.799145,Unter 10 €,"09:30, - ,21:00",Prinzenallee 72
http://s3-media1.fl.yelpcdn.com/bphoto/-R6sVpFw6_dF1zLAV0d2pg/ls.jpg,4,5.0 Sterne,http://www.yelp.de/biz/happy-food-berlin?osq=McDonald%27s,12685,,Berlin,2015-12-18 03:45:32.395563,Unter 10 €,,Alt-Marzahn 70
,2,4.5 Sterne,http://www.yelp.de/biz/gyrosland-berlin-2?osq=McDonald%27s,10623,,Berlin,2015-12-18 03:45:34.105110,,,
"http://s3-media3.fl.yelpcdn.com/bphoto/raPxNuP3qX2b9-T_d7rokQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/bSQGCheX1BwvL67Az1OJlA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/5oFauS8xi0d4kePNEukU5g/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/J47kIatrh2XYWGIYWEgvJg/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/U4mItDnQfPzDP4qPbLGskw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/8GqAhdBPhbLETKNN6ZDpcg/180s.jpg",5,3.0 Sterne,http://www.yelp.de/biz/chickenberg-berlin?osq=McDonald%27s,10999,"
        030 61507080
    ",Berlin,2015-12-18 03:45:39.868048,,"11:00, - ,02:00",Adalbertstr. 7
"http://s3-media2.fl.yelpcdn.com/bphoto/IjpnNYjlNhvHSHEMI-0zJA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/Ojx5s1QPc_YbWMRQC8qHFg/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/qpSqKoZ7J31VVgh2wQSIMg/ls.jpg",14,3.0 Sterne,http://www.yelp.de/biz/didim-grill-berlin?osq=McDonald%27s,12043,"
        030 6872122
    ",Berlin,2015-12-18 03:45:43.557436,11-20 €,,"Erkstraße 13,12043"
"http://s3-media2.fl.yelpcdn.com/bphoto/LMYRF7XnGfnzxeacL6e9DA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/W2NLApDuOXrVkQqouDI0Uw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/6UA23HoDiiTD0v4NxTC7lw/ls.jpg",4,3.5 Sterne,http://www.yelp.de/biz/back-factory-berlin-14?osq=McDonald%27s,10119,"
        030 40056105
    ",Berlin,2015-12-18 03:45:44.904865,Unter 10 €,"06:00, - ,20:30",Brunnenstr. 1-2
"http://s3-media1.fl.yelpcdn.com/bphoto/ahfPOcrtHNnmCz34LJG_hQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/uEw35mwRQHQMt3IyoPppKg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/bIKToetPz9rUYfFkqrtOwA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/mkZ2NKx0FINod84rh_xFLQ/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/Nvfx4_m4gmDFJFd_Z37FeA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/S6WRH-gL7zAg6jfSwwY3qw/180s.jpg","35,143,1",3.5 Sterne,http://www.yelp.de/biz/schiller-burger-berlin-9?osq=McDonald%27s,10245,"
        030 29779090
    ",Berlin,2015-12-18 03:45:49.335757,Unter 10 €,"11:30, - ,00:00",Wühlischstr. 41
,7,4.0 Sterne,http://www.yelp.de/biz/scoom-berlin-4?osq=McDonald%27s,10117,,Berlin,2015-12-18 03:45:51.205077,11-20 €,,
"http://s3-media3.fl.yelpcdn.com/bphoto/V8tVJowE1SNzn_XTIcL_gw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/tb1hX2p2X2_UNh56OhFilg/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/c_l_lYqC_6paWhNXGJK9Vw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/xIsROySQ6Ostvfw5CFfILg/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/MmIQLlMnth-NssYlqMeFJw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/gH5G9CodWvkPt1c9MHLIsA/180s.jpg",11,4.5 Sterne,http://www.yelp.de/biz/takim-koefte-burger-berlin?osq=McDonald%27s,14059,,Berlin,2015-12-18 03:45:54.088838,11-20 €,,Spandauer Damm 44
"http://s3-media4.fl.yelpcdn.com/bphoto/_FQ3YsvavLZlMVCPsCP8Ig/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/tgxXQJh6FQGtm9O2yke1eg/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/5XjAbOq9E1f52WTVJAGPRQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/5tr9iDE1q5eCi4iG-eNBqg/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/rEeNgziyOVRWQVvFrl4hzg/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/bzYDtRNfRnhumE5hJtB1tg/180s.jpg",6,4.0 Sterne,http://www.yelp.de/biz/imbiss-am-richardplatz-berlin?osq=McDonald%27s,12055,,Berlin,2015-12-18 03:45:56.933927,Unter 10 €,,Richardplatz
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=3b7e0de87a884b4b&signature=1de792824b760380a93eeea6fdc4da48f950ef5c86723da2eb19330212636e07&slot=0&click_origin=search_results,,,,2015-12-18 03:45:58.061588,,,
"http://s3-media2.fl.yelpcdn.com/bphoto/OY2HOBq_eUdIdJGgDa1H1Q/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/OQqiwsUaDhovlXRPgDDDbA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/WL-VLDHbk_A4x4IVeWRh_g/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/ITVzDVsbA-BSZpdjCW15hw/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/I-7MNS9bUBGDEStExLHGSQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/1vSZcq3Xt46a19V0MmvYiA/180s.jpg",8,3.0 Sterne,http://www.yelp.de/biz/wild-west-burger-berlin-2?osq=McDonald%27s,10961,"
        030 98329301
    ",Berlin,2015-12-18 03:46:06.888731,11-20 €,"11:00, - ,23:00",Bergmannstr.12
"http://s3-media3.fl.yelpcdn.com/bphoto/pvKCbIiQYl1GinWa1Cd0mQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/lh08q1ddVmI93E0HiilEcQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/CZYL0M6fANtVjILZoGpeUg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/BRhMsEGA8y5827Kp2ruzzQ/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/bQXjGHcfgjDJjDug0oOe1A/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/dOFQnliYrul5IlWm-kOE-A/180s.jpg",4,4.5 Sterne,http://www.yelp.de/biz/pizza-peppino-berlin?osq=McDonald%27s,10117,"
        030 26399388
    ",Berlin,2015-12-18 03:46:11.249055,Unter 10 €,"10:00, - ,02:00",Tucholskystr. 13
"http://s3-media4.fl.yelpcdn.com/bphoto/w9J5PCRt4QRfRPBiOWiprQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/e6hViSxdQYoqLrjNYi3rsg/ls.jpg",4,3.0 Sterne,http://www.yelp.de/biz/wraperia-berlin?osq=McDonald%27s,10999,,Berlin,2015-12-18 03:46:14.765856,,,Adalbertstr. 98
http://s3-media1.fl.yelpcdn.com/bphoto/GuqBx-Gr5m-R39dlB0yXCQ/ls.jpg,5,4.0 Sterne,http://www.yelp.de/biz/grillk%C3%B6nig-berlin?osq=McDonald%27s,13403,,Berlin,2015-12-18 03:46:21.519031,Unter 10 €,,Eichborndamm 37
http://s3-media4.fl.yelpcdn.com/bphoto/yOHdKie8J2pP-gIX6PBIbg/ls.jpg,11,4.0 Sterne,http://www.yelp.de/biz/d%C3%B6ner-center-berlin?osq=McDonald%27s,13357,,Berlin,2015-12-18 03:46:24.384813,Unter 10 €,"08:00, - ,02:00",Behmstr. 5
"http://s3-media2.fl.yelpcdn.com/bphoto/GJYv7YShQ6oMPz9VIaLM3A/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/2Su-h4RBwvp_4DbyTY2nQw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/k1G8luNeb1sXZVQZFs85pw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/sRQSVQasrXZ-c-8d5GM2Jg/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/FRom6DY7-DMdhMzK_lIWlA/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/13gWs7YQ0PBA6MFgAww2RQ/180s.jpg",5,3.5 Sterne,http://www.yelp.de/biz/mcdonalds-teltow?osq=McDonald%27s,14513,"
        03328 474146
    ",Teltow,2015-12-18 03:46:28.859114,11-20 €,,Potsdamer Str. 2
"http://s3-media3.fl.yelpcdn.com/bphoto/ZvD06EkwKG4B8UeEGo2a3w/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/ziKN6LIzmdHBeWay91jBKA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/FkiOiA8--QN0boV5e48E1A/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/N6RK6cV8xW3GfnVPtnT1rw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/4W4Tag8R1rD6Yv9kUcanfw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/P6SV81pU_X8GGdZ2mZBKXA/180s.jpg",5,3.0 Sterne,http://www.yelp.de/biz/kebab-baba-berlin?osq=McDonald%27s,10115,,Berlin,2015-12-18 03:46:32.152310,Unter 10 €,,Linienstr. 132
"http://s3-media3.fl.yelpcdn.com/bphoto/VZCPiqYEI3ARaXUDAuh5sQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/0O5SbVQlHwG30nlSpql9oQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/JB-uW844Z_8k8UqDp2DoFQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/mipIYcy3gHy9CxxoeACpYA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/yRxNOxN2Ca7SJYm5aGGj9Q/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/1kiuZTYQoE-GU_JFb_R8uw/180s.jpg",4,4.0 Sterne,http://www.yelp.de/biz/moono-ice-cream-berlin?osq=McDonald%27s,10627,,Berlin,2015-12-18 03:46:38.022922,11-20 €,"12:00, - ,22:00",Windscheidstr. 19
"http://s3-media1.fl.yelpcdn.com/bphoto/BwMIetqG-skZvgvYmg5eYA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/LoTy-ItFGuHVeQ3mLop2EQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/93tGyV7fwLJNgWvcIYMKcg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/obrGGTly5zw8utsdHnlk0w/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/2NL1ffm-2GGJUWoloYtbWQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/vlVaaYLZ8MtAwD9ttJLkZw/180s.jpg",4,4.0 Sterne,http://www.yelp.de/biz/long-food-berlin-2?osq=McDonald%27s,10627,"
        030 68810277
    ",Berlin,2015-12-18 03:46:39.771449,,"10:00, - ,21:00",Wilmersdorfer Str. 46
"http://s3-media1.fl.yelpcdn.com/bphoto/zrEGE5QmoxRINp2TvyiFdQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/zNxBbwSImjoY_s2pqqS57Q/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/HiH-JUaYdJzqV8gSUC9Glg/ls.jpg",6,3.5 Sterne,http://www.yelp.de/biz/alex-d%C3%B6ner-und-pizza-berlin?osq=McDonald%27s,10178,,Berlin,2015-12-18 03:46:44.312942,11-20 €,,Dircksenstr. 116
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=79c55c0a882e3980&signature=d5d524821e734349b0cf72c59961d77b56e73586d338ebeb4db1bc952c8ebf10&slot=0&click_origin=search_results,,,,2015-12-18 03:46:46.645898,,,
"http://s3-media1.fl.yelpcdn.com/bphoto/XO-UPH5orvREVfrRpQdpEg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/wbBgHhYv3lRfHJJs5O2XtQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/nKA39P0scRwXvbUOJ_gptg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/OQczN3jrwOEdbZ4_uBXMGQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/A7L5eSoEsWOTm2SXRYp5pQ/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/rOm8jnkF30RZ78nwrjNGbA/180s.jpg",10,3.5 Sterne,http://www.yelp.de/biz/ristorante-buongiorno-berlin?osq=McDonald%27s,10627,"
        030 31803900
    ",Berlin,2015-12-18 03:46:57.124935,Unter 10 €,"11:00, - ,23:00",Kantstr. 57
"http://s3-media4.fl.yelpcdn.com/bphoto/PV98Sie9R3lvpeMnWIFEHQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/pbM27bg7TjbtpDewXPcXuQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/oxxFn324kf0Z8JxBo_QayQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/RlXknKl-XrlX146egI7TgA/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/4YL9mt4jrKaQhZg0HZ5SIA/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/Y5OBrU3yQfYYSrzBcO9RUA/180s.jpg",8,3.5 Sterne,http://www.yelp.de/biz/grillbox-berlin-berlin?osq=McDonald%27s,10245,"
        0160 95395224
    ",Berlin,2015-12-18 03:47:01.406991,,"15:00, - ,00:00","Revaler Str. 99,Cassiopeia Sommergarten"
http://s3-media1.fl.yelpcdn.com/bphoto/LovOmPSz0wqI2TaCuxhGKQ/ls.jpg,3,3.5 Sterne,http://www.yelp.de/biz/back-factory-berlin-6?osq=McDonald%27s,10967,"
        030 61201051
    ",Berlin,2015-12-18 03:47:02.750688,Unter 10 €,"07:00, - ,19:00",Kottbusser Damm 78
"http://s3-media4.fl.yelpcdn.com/bphoto/_8IlYMvLp723Vn4p7upsTQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/UFMOvJgp5O0kAXRNU7DGCQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/ZMPxnxTIpPTDwPvwQ1Rjnw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/GnmstZdBpQRtmRrfDJQW5g/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/gYliMGnB2gQS1zU-9GUKMQ/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/LxUQGNZs4KITGjkhCj-Viw/180s.jpg",6,3.0 Sterne,http://www.yelp.de/biz/bistro-motiv-berlin?osq=McDonald%27s,10117,,Berlin,2015-12-18 03:47:09.053285,11-20 €,,Mohrenstr. 68
http://s3-media2.fl.yelpcdn.com/bphoto/MPND68oakkh9Ykd96Uzs4A/ls.jpg,2,4.5 Sterne,http://www.yelp.de/biz/chicken-house-berlin-6?osq=McDonald%27s,10245,,Berlin,2015-12-18 03:47:10.706614,,,Neue Bahnhofstr.3
"http://s3-media4.fl.yelpcdn.com/bphoto/_9D3QT34-G46_XkWdzqZzg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/zLcgYewMv5gUBOiimyE9yA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/JfkDN1FG7pEmoxKH_yQ_tA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/LZ2jRhgIdyMZw1XiRt00jg/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/SjkFHfxWT6o-tbN7UUxErA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/a7yNJlD_n4uhEtNwIN0clw/180s.jpg",5,3.0 Sterne,http://www.yelp.de/biz/back-factory-berlin-7?osq=McDonald%27s,12043,"
        030 61204110
    ",Berlin,2015-12-18 03:47:13.690521,Unter 10 €,"07:00, - ,19:00",Karl-Marx-Str. 78
"http://s3-media3.fl.yelpcdn.com/bphoto/5e8Pp4M5HA-LrwDnercxuw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/h_0mRpuWNq6muOA1fMBnQQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/Bw1m5YrODhHYkpFMt7mQAg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/-WsLmVGQck6AcnEiWKHjbA/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/FM66vMzliuR-tE1eh2vXjw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/23XZqn18qxxrAQj-M9KYEg/180s.jpg",4,3.5 Sterne,http://www.yelp.de/biz/curry-und-pizza-berlin?osq=McDonald%27s,10178,,Berlin,2015-12-18 03:47:18.508495,Unter 10 €,"08:00, - ,03:00",Rochstr. 14 E
"http://s3-media3.fl.yelpcdn.com/bphoto/u2qLUyELCAEV9jYyYqbORg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/Tfv130-q3NuSRpVq6XNIsQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/CJEnspwEPPmShSdb1vtLfA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/DbEea_i1tVqp4M2W14Szug/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/SIUjsjRJxQghdKE2s60iyQ/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/e1cNBh9WDELARj-WeFPkfQ/180s.jpg",8,4.0 Sterne,http://www.yelp.de/biz/mcdonalds-potsdam-4?osq=McDonald%27s,14482,"
        0331 7047517
    ",Potsdam,2015-12-18 03:47:22.041489,Unter 10 €,,Fritz-Zubeil-Str. 95
,3,3.0 Sterne,http://www.yelp.de/biz/oba-berlin?osq=McDonald%27s,10969,"
        0172 7242227
    ",Berlin,2015-12-18 03:47:25.611114,11-20 €,"09:00, - ,00:00",Friedrichstr. 210
"http://s3-media1.fl.yelpcdn.com/bphoto/DSMbG2_2nv1lpO0REujpJQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/P9g4tokxjR4ZGl78FzvVeg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/_VpRbSP_s2tA1jtV2T5UQg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/GGyTNJfy0PcVa5KL3qR_ig/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/2hS2Ji3hrqfn6XqlCcXl5A/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/4L0YfRUPYn9QXbaO8u0rrA/180s.jpg",43,4.0 Sterne,http://www.yelp.de/biz/spinner-br%C3%BCcke-berlin?osq=McDonald%27s,14129,"
        030 8035412
    ",Berlin,2015-12-18 03:47:30.013319,11-20 €,"06:00, - ,20:00",Spanische Allee 180
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=108f76d7cfac212a&signature=3457f520183edd464e9fba842eca04194fda878f70e63fe189d9e73181886df7&slot=0&click_origin=search_results,,,,2015-12-18 03:47:31.765769,,,
"http://s3-media4.fl.yelpcdn.com/bphoto/WaVV8LbSQN5hcRx5A2-0fw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/Ko4hcwrq5ZxQ4yslPozBTA/ls.jpg",2,5.0 Sterne,http://www.yelp.de/biz/die-echten-berlin?osq=McDonald%27s,10243,"
        0176 72400491
    ",Berlin,2015-12-18 03:47:41.843165,Unter 10 €,"10:00, - ,18:30",Erich-Steinfurth-Str. 9-11
